uid,u_cat_01,u_cat_02,u_cat_03,u_cat_04,u_cat_05,u_cat_06,u_cat_07,u_cat_08
u032111,47,2,5,20,4,2,2,2
u032112,38,1,2,11,4,3,1,2
u032113,18,1,2,22,2,3,1,2
u032114,47,1,3,0,0,1,4,1
u032115,56,1,4,0,0,3,1,1
u032116,23,2,5,9,3,2,2,1
u032117,1,2,5,1,2,3,1,1
u032118,23,1,3,1,1,2,1,2
u032119,18,1,3,12,4,3,0,1
u032120,16,1,2,5,1,2,2,2
u032121,16,1,3,31,2,2,1,1
u032122,47,1,4,16,3,2,4,1
u032123,44,2,5,27,6,2,2,1
u032124,48,2,5,11,2,3,0,1
u032125,49,1,3,4,4,2,2,2
u032126,64,2,3,1,1,3,0,1
u032127,47,2,5,29,4,1,1,1
u032128,31,2,5,28,6,1,4,2
u032129,26,2,5,0,0,3,1,1
u032130,49,2,5,5,2,3,2,2
u032131,49,1,5,22,2,2,2,2
u032132,42,1,5,22,1,2,1,1
u032133,44,2,5,27,4,3,2,1
u032134,3,1,2,4,4,3,4,1
u032135,31,2,5,1,3,1,2,1
u032136,47,2,5,19,4,2,4,2
u032137,52,1,6,15,5,3,0,1
u032138,16,2,5,5,1,2,4,1
u032139,23,2,3,20,4,1,1,2
u032140,64,2,2,12,4,3,0,1
u032141,59,2,5,0,0,3,0,1
u032142,16,2,3,1,1,2,4,2
u032143,23,2,5,16,2,2,4,1
u032144,42,2,5,9,6,2,1,2
u032145,42,2,5,5,1,2,4,1
u032146,14,1,3,9,2,1,4,1
u032147,47,1,3,22,3,2,2,2
u032148,56,2,5,11,2,3,0,1
u032149,16,2,5,21,2,2,1,2
u032150,23,2,3,9,2,2,4,2
u032151,66,2,5,30,2,2,4,2
u032152,58,2,5,0,0,3,0,1
u032153,44,2,5,0,0,2,4,2
u032154,38,2,3,0,0,3,0,1
u032155,49,1,5,7,4,2,2,2
u032156,47,2,3,27,4,1,0,1
u032157,18,2,4,16,6,3,2,2
u032158,44,1,3,12,4,2,2,2
u032159,49,2,5,12,4,1,2,1
u032160,23,2,5,22,3,2,4,2
u032161,22,2,5,9,1,3,0,1
u032162,22,2,3,0,0,3,0,2
u032163,41,1,2,16,3,3,0,1
u032164,34,2,3,12,3,3,2,2
u032165,23,1,2,17,4,2,4,1
u032166,20,1,2,9,2,1,0,2
u032167,13,2,5,21,2,3,4,2
u032168,52,2,5,26,2,3,1,2
u032169,16,1,5,12,2,2,4,2
u032170,21,1,6,19,6,3,2,1
u032171,42,1,3,9,3,2,2,2
u032172,66,2,5,21,1,2,4,2
u032173,23,2,5,20,1,2,4,2
u032174,6,2,5,22,1,3,0,1
u032175,23,2,5,21,6,2,2,1
u032176,49,2,5,23,1,2,2,2
u032177,23,2,5,7,4,2,0,2
u032178,35,2,5,22,2,3,0,2
u032179,13,1,2,5,1,3,0,2
u032180,56,2,3,0,0,3,4,1
u032181,16,2,5,27,1,2,1,1
u032182,23,2,5,26,2,2,4,1
u032183,16,1,3,16,6,2,2,2
u032184,66,2,5,16,6,2,4,1
u032185,16,2,5,27,4,2,4,1
u032186,23,1,5,1,2,2,1,1
u032187,4,1,5,0,0,3,1,1
u032188,27,1,1,9,3,3,0,2
u032189,23,1,5,9,6,2,2,1
u032190,13,2,5,30,2,3,0,1
u032191,22,2,5,0,0,3,0,2
u032192,23,1,5,4,4,2,2,1
u032193,49,2,5,11,1,2,4,2
u032194,44,2,5,31,1,3,1,2
u032195,16,1,3,1,1,2,2,1
u032196,47,1,3,16,2,2,0,1
u032197,21,1,3,0,0,3,1,2
u032198,23,2,3,31,4,2,1,2
u032199,16,2,5,2,0,2,2,1
u032200,66,1,5,28,6,2,2,1
u032201,3,1,2,26,1,3,0,1
u032202,29,2,5,21,6,3,4,2
u032203,66,1,5,31,6,2,0,1
u032204,23,1,3,30,6,2,2,2
u032205,22,2,5,0,0,3,0,2
u032206,14,1,3,31,1,3,1,2
u032207,23,1,3,26,3,2,1,2
u032208,47,2,3,29,6,2,2,1
u032209,44,1,3,12,1,2,2,1
u032210,66,1,5,31,1,2,2,2
u032211,49,1,3,1,1,2,1,2
u032212,59,2,5,24,1,3,0,2
u032213,21,2,5,0,0,3,0,2
u032214,49,1,3,12,4,2,2,1
u032215,47,1,3,0,0,2,4,1
u032216,16,2,5,22,2,2,4,1
u032217,47,1,3,16,2,2,2,1
u032218,44,2,5,21,2,2,1,2
u032219,42,1,3,16,2,2,4,1
u032220,47,2,5,31,2,2,2,1
u032221,66,2,5,7,4,2,4,2
u032222,27,1,5,4,1,3,0,2
u032223,10,1,2,0,0,3,0,1
u032224,21,2,5,12,1,3,0,1
u032225,46,1,2,0,0,1,4,1
u032226,10,1,5,16,2,3,0,1
u032227,23,1,5,1,1,2,2,2
u032228,66,2,5,21,6,2,4,2
u032229,18,2,5,0,0,3,4,2
u032230,47,2,5,21,6,2,2,2
u032231,52,2,3,0,0,3,0,2
u032232,6,2,5,1,1,3,0,1
u032233,52,1,2,0,0,3,1,2
u032234,56,2,4,26,1,3,0,2
u032235,22,1,3,26,2,3,2,1
u032236,17,1,5,0,0,3,0,1
u032237,66,2,5,5,1,2,2,2
u032238,11,2,5,0,0,3,0,2
u032239,42,1,3,19,4,2,2,2
u032240,1,2,5,28,6,3,4,1
u032241,49,2,5,4,6,2,4,2
u032242,49,2,3,5,4,1,1,2
u032243,47,2,5,30,6,2,2,2
u032244,16,2,5,31,6,2,1,1
u032245,13,2,5,12,1,3,0,2
u032246,14,2,5,0,0,3,4,2
u032247,44,2,5,16,2,3,0,2
u032248,16,1,5,16,6,2,1,1
u032249,42,1,5,1,2,2,2,1
u032250,16,1,5,1,2,2,1,2
u032251,12,2,5,0,0,3,1,2
u032252,18,2,5,11,2,3,4,1
u032253,23,1,3,11,2,2,2,2
u032254,48,2,4,0,0,3,0,2
u032255,16,1,5,16,2,2,2,2
u032256,59,2,5,29,6,3,0,2
u032257,34,2,4,28,1,3,2,1
u032258,66,1,5,1,2,2,4,1
u032259,44,2,5,28,6,2,0,1
u032260,49,2,5,0,0,2,2,2
u032261,49,2,3,4,4,2,4,2
u032262,34,1,6,22,1,3,3,2
u032263,48,2,5,5,1,3,0,1
u032264,49,1,2,16,2,2,2,2
u032265,47,1,5,23,1,2,2,2
u032266,11,1,5,7,4,3,1,1
u032267,66,1,5,1,2,2,2,1
u032268,34,2,5,9,1,3,0,2
u032269,23,2,5,11,1,2,2,2
u032270,56,1,2,30,2,3,2,2
u032271,25,2,5,12,4,3,0,2
u032272,59,2,5,29,4,3,0,1
u032273,66,2,5,9,2,2,4,1
u032274,66,2,5,2,0,2,2,1
u032275,44,2,5,17,4,2,2,2
u032276,3,2,5,0,0,3,0,1
u032277,56,2,5,9,2,3,0,2
u032278,16,2,5,31,1,2,1,2
u032279,34,2,5,13,1,3,0,1
u032280,12,1,5,16,3,3,0,1
u032281,26,2,2,9,6,3,1,1
u032282,25,1,3,31,5,3,4,2
u032283,49,1,3,1,2,2,2,2
u032284,26,1,2,31,5,3,0,1
u032285,16,1,5,16,3,2,2,1
u032286,16,2,3,16,3,2,4,1
u032287,64,2,5,26,1,3,0,1
u032288,16,1,3,30,6,2,4,2
u032289,66,1,5,0,0,2,1,2
u032290,35,1,2,31,2,3,0,1
u032291,59,2,5,0,0,3,1,1
u032292,27,1,2,9,2,1,1,1
u032293,49,2,5,28,3,2,1,1
u032294,53,2,5,4,6,3,0,2
u032295,49,1,5,16,2,2,0,1
u032296,49,2,5,5,2,2,2,1
u032297,17,2,6,19,4,3,0,1
u032298,20,1,2,0,0,3,0,1
u032299,23,2,5,31,2,2,4,1
u032300,47,1,5,22,3,2,2,1
u032301,49,1,3,12,1,2,2,1
u032302,29,2,5,0,0,3,1,1
u032303,31,2,5,31,2,3,4,2
u032304,57,1,5,28,6,3,0,2
u032305,22,2,5,31,1,3,0,1
u032306,16,1,3,7,1,2,2,2
u032307,47,1,3,26,1,2,4,1
u032308,47,2,3,29,4,2,2,1
u032309,23,2,5,0,0,2,2,2
u032310,34,2,5,30,1,3,4,1
u032311,66,1,3,20,4,2,2,2
u032312,23,2,3,31,2,2,4,1
u032313,38,2,3,30,2,3,4,1
u032314,44,2,5,12,1,2,0,2
u032315,58,1,4,26,2,3,0,2
u032316,49,1,3,31,1,2,2,1
u032317,49,1,3,22,2,2,5,1
u032318,38,2,5,12,1,3,0,1
u032319,3,1,5,2,0,3,1,1
u032320,49,1,5,12,4,2,4,2
u032321,1,1,5,0,0,3,4,2
u032322,1,1,2,5,1,1,1,2
u032323,23,2,5,21,1,2,2,1
u032324,20,1,2,22,2,3,0,1
u032325,16,2,5,11,2,2,1,1
u032326,49,2,3,1,1,2,2,1
u032327,49,1,2,5,2,2,2,1
u032328,42,1,5,12,2,2,4,1
u032329,16,1,5,12,3,2,2,1
u032330,16,1,5,9,2,2,2,1
u032331,38,1,4,9,2,3,4,1
u032332,8,1,5,0,0,3,0,1
u032333,49,2,5,29,2,2,2,2
u032334,42,2,5,28,3,2,1,2
u032335,56,2,5,0,0,3,0,1
u032336,47,2,3,22,1,2,4,2
u032337,1,2,5,0,0,2,2,2
u032338,23,2,5,7,4,3,1,1
u032339,16,2,5,22,2,2,4,1
u032340,42,2,5,20,4,2,2,2
u032341,66,1,5,20,4,2,4,1
u032342,13,2,5,5,1,3,0,2
u032343,54,2,5,5,2,3,0,1
u032344,3,2,3,0,0,3,0,2
u032345,18,1,4,14,4,3,1,1
u032346,21,1,1,5,2,3,0,1
u032347,44,2,5,0,0,3,1,1
u032348,12,2,2,0,0,3,1,1
u032349,8,2,2,31,5,3,1,1
u032350,13,2,5,30,1,3,2,2
u032351,49,1,5,16,6,1,1,1
u032352,13,2,1,29,4,3,2,1
u032353,46,2,5,31,2,3,0,1
u032354,46,1,3,14,4,2,1,2
u032355,16,1,3,13,1,2,2,2
u032356,23,2,3,12,3,2,2,2
u032357,14,2,5,1,2,3,0,1
u032358,42,1,3,21,6,2,2,1
u032359,16,2,5,13,1,2,2,1
u032360,49,1,5,1,2,2,4,2
u032361,16,2,5,20,2,2,1,1
u032362,16,1,3,28,6,2,2,1
u032363,47,2,5,5,1,3,1,1
u032364,38,2,3,31,1,3,0,2
u032365,47,2,5,30,2,1,4,1
u032366,49,2,5,31,2,2,4,1
u032367,66,1,5,30,6,2,4,1
u032368,38,1,2,26,2,3,4,2
u032369,49,2,5,12,2,2,1,2
u032370,23,1,5,11,2,2,4,2
u032371,47,1,3,29,4,2,1,1
u032372,16,1,3,31,2,2,1,1
u032373,59,2,3,0,0,3,0,2
u032374,56,1,4,9,6,3,1,2
u032375,53,1,5,0,0,3,0,1
u032376,34,2,3,20,2,3,3,2
u032377,23,2,5,1,2,2,1,2
u032378,23,1,3,1,2,1,1,2
u032379,18,2,5,12,2,3,2,2
u032380,3,1,6,1,1,3,0,1
u032381,22,2,5,0,0,3,0,1
u032382,16,1,5,23,4,2,2,1
u032383,16,2,5,31,2,2,1,2
u032384,64,2,3,1,2,3,0,2
u032385,16,2,5,1,3,2,2,2
u032386,16,2,5,21,2,2,2,1
u032387,47,2,5,26,2,2,2,2
u032388,47,2,5,2,0,2,4,2
u032389,35,1,5,1,3,3,0,1
u032390,27,2,5,0,0,3,1,1
u032391,54,2,2,16,6,3,2,1
u032392,25,1,6,11,6,3,0,1
u032393,44,1,3,5,2,2,2,2
u032394,49,2,5,9,1,2,0,2
u032395,53,2,2,29,6,3,0,1
u032396,23,2,5,0,0,2,2,2
u032397,44,2,5,31,1,2,4,1
u032398,23,2,5,12,4,2,4,1
u032399,54,1,1,11,6,3,0,1
u032400,1,2,5,1,2,3,4,1
u032401,25,2,2,15,5,3,1,2
u032402,18,2,5,20,1,3,2,2
u032403,47,2,5,5,1,3,4,2
u032404,47,2,5,9,2,2,2,1
u032405,16,1,5,22,2,2,4,1
u032406,59,2,5,31,1,3,0,1
u032407,44,1,3,5,1,3,1,2
u032408,54,2,5,9,2,3,0,1
u032409,1,2,5,0,0,3,4,1
u032410,66,1,5,12,4,2,4,2
u032411,14,2,5,19,1,3,1,2
u032412,47,1,5,9,2,2,2,2
u032413,14,1,2,16,2,3,1,1
u032414,66,1,2,23,6,2,2,2
u032415,44,1,5,28,1,2,2,1
u032416,44,1,5,19,2,2,2,2
u032417,35,2,5,28,2,3,0,2
u032418,47,2,5,0,0,3,4,1
u032419,14,2,5,0,0,3,0,2
u032420,49,1,4,31,2,2,2,1
u032421,23,1,3,11,2,2,2,2
u032422,52,2,5,11,1,3,0,2
u032423,23,1,5,1,2,2,2,1
u032424,31,1,4,31,2,3,4,1
u032425,29,2,5,12,1,3,0,2
u032426,9,2,3,5,1,3,0,1
u032427,49,1,5,28,6,2,4,1
u032428,53,2,5,17,4,3,0,2
u032429,32,2,2,28,6,3,1,2
u032430,42,2,5,4,4,2,2,2
u032431,16,1,3,18,2,2,4,2
u032432,44,2,3,12,4,2,2,1
u032433,42,2,5,12,1,2,4,2
u032434,13,1,5,0,0,3,0,2
u032435,18,2,5,12,1,3,0,2
u032436,66,1,3,16,2,2,4,1
u032437,59,2,2,12,4,3,0,1
u032438,44,1,3,16,2,3,0,2
u032439,66,2,2,31,2,2,1,1
u032440,17,2,5,29,1,3,0,2
u032441,22,1,3,19,1,1,1,1
u032442,47,1,3,1,2,2,2,1
u032443,35,2,1,30,6,3,0,2
u032444,46,1,5,0,0,1,0,1
u032445,47,2,3,22,2,3,1,2
u032446,31,2,3,5,2,3,1,1
u032447,20,2,5,1,2,3,0,1
u032448,27,2,5,5,4,3,0,2
u032449,16,2,5,12,1,2,4,1
u032450,46,1,3,9,1,3,0,2
u032451,49,2,5,19,4,2,2,1
u032452,16,2,5,13,1,2,4,2
u032453,16,1,3,26,2,2,4,1
u032454,11,2,5,19,6,3,0,1
u032455,49,1,2,14,4,2,2,1
u032456,47,1,2,24,4,2,2,2
u032457,34,2,3,7,6,3,4,2
u032458,47,1,4,0,0,2,2,2
u032459,34,1,2,11,2,3,2,1
u032460,14,2,5,23,4,3,2,1
u032461,23,1,3,21,2,3,4,2
u032462,54,1,3,26,2,3,0,1
u032463,3,1,2,16,2,3,4,1
u032464,27,2,5,30,1,3,0,2
u032465,42,1,5,28,6,2,2,1
u032466,66,2,5,13,3,2,4,2
u032467,35,2,2,19,4,3,0,2
u032468,21,1,1,30,2,3,2,1
u032469,25,2,6,0,0,3,1,1
u032470,25,1,5,0,0,3,0,2
u032471,16,1,5,30,2,2,4,2
u032472,53,2,5,26,0,3,0,2
u032473,44,2,5,31,2,2,4,1
u032474,48,1,5,26,2,3,0,1
u032475,48,2,5,2,0,3,1,2
u032476,42,1,5,24,2,2,4,2
u032477,47,2,5,5,2,2,0,2
u032478,4,1,1,26,1,3,1,2
u032479,1,2,5,12,4,3,4,2
u032480,49,2,5,27,1,2,2,2
u032481,16,1,2,22,2,2,1,2
u032482,13,1,3,1,2,3,0,1
u032483,9,1,5,1,2,3,0,2
u032484,66,1,5,2,0,2,4,2
u032485,66,2,3,16,2,2,1,2
u032486,1,2,5,9,1,2,2,2
u032487,50,1,2,28,6,3,0,1
u032488,49,2,5,18,0,2,0,1
u032489,20,2,5,26,1,3,0,1
u032490,31,2,5,20,1,3,3,2
u032491,23,1,3,18,0,3,4,2
u032492,40,1,5,0,0,3,1,1
u032493,16,2,5,26,1,2,2,2
u032494,42,2,5,12,3,2,4,2
u032495,54,2,5,4,4,3,0,2
u032496,46,2,5,0,0,3,0,1
u032497,42,1,5,12,1,2,2,2
u032498,66,2,5,31,1,2,1,2
u032499,38,2,2,16,6,3,2,2
u032500,47,1,5,0,0,2,2,1
u032501,14,2,5,31,6,2,4,2
u032502,13,2,5,1,2,1,0,1
u032503,57,1,5,0,0,3,1,2
u032504,16,2,5,30,2,2,2,2
u032505,50,2,2,0,0,3,1,1
u032506,52,2,5,7,1,3,0,1
u032507,26,2,3,28,3,3,1,2
u032508,3,2,5,1,2,1,1,1
u032509,47,2,5,2,0,2,0,2
u032510,16,1,3,22,2,2,4,1
u032511,66,2,5,7,6,2,2,1
u032512,17,1,1,14,4,3,0,1
u032513,14,2,5,26,0,3,2,1
u032514,54,2,5,0,0,3,0,2
u032515,49,2,5,11,2,2,2,1
u032516,10,2,5,16,2,3,0,2
u032517,44,2,5,0,0,2,1,2
u032518,47,1,2,19,6,2,2,2
u032519,18,2,5,0,0,1,0,2
u032520,16,2,5,7,6,2,4,2
u032521,23,2,5,13,2,2,4,1
u032522,17,2,5,0,0,3,0,1
u032523,23,2,5,23,1,2,2,1
u032524,10,2,5,0,0,3,0,2
u032525,42,2,5,5,4,2,0,1
u032526,7,2,5,0,0,3,1,2
u032527,16,2,5,21,1,2,2,2
u032528,14,2,4,23,6,3,2,1
u032529,47,2,5,0,0,2,4,1
u032530,66,1,5,30,6,2,4,1
u032531,49,2,5,13,1,2,2,2
u032532,66,1,3,9,2,2,2,2
u032533,13,2,5,0,0,3,0,2
u032534,46,2,5,1,3,3,0,2
u032535,38,2,5,12,1,3,0,1
u032536,17,2,5,0,0,3,0,2
u032537,44,2,5,16,2,2,0,1
u032538,66,2,5,27,2,2,1,1
u032539,57,2,5,0,0,3,1,2
u032540,16,2,5,1,1,2,1,2
u032541,49,2,5,1,2,2,0,1
u032542,49,1,3,9,2,1,1,2
u032543,34,2,5,0,0,3,0,2
u032544,49,2,5,20,1,2,4,1
u032545,47,2,3,1,2,2,2,2
u032546,1,2,5,0,0,3,2,2
u032547,53,1,5,26,2,3,0,2
u032548,59,1,3,13,2,1,4,1
u032549,16,1,3,12,4,2,2,2
u032550,16,2,5,16,3,2,2,1
u032551,16,1,5,0,0,2,4,1
u032552,6,2,5,30,2,3,0,2
u032553,47,1,2,5,1,1,2,2
u032554,16,1,5,11,1,2,4,1
u032555,23,1,3,12,4,2,2,1
u032556,23,1,3,13,4,2,1,2
u032557,18,2,3,0,0,3,1,2
u032558,40,2,2,28,6,3,1,1
u032559,34,2,5,0,0,3,1,2
u032560,16,2,5,28,1,2,2,1
u032561,13,2,6,20,6,1,0,2
u032562,47,2,5,5,2,2,4,1
u032563,49,2,5,5,1,2,4,1
u032564,23,1,5,26,3,2,2,2
u032565,3,2,5,0,0,3,0,2
u032566,49,2,3,20,4,2,2,2
u032567,16,2,5,12,4,2,2,2
u032568,59,1,2,0,0,3,1,2
u032569,52,1,3,30,2,1,1,1
u032570,66,2,3,19,6,2,2,2
u032571,49,2,5,22,2,3,0,1
u032572,27,2,5,26,2,3,0,1
u032573,16,2,5,24,2,2,2,2
u032574,16,1,3,26,2,2,2,1
u032575,13,1,5,26,2,3,0,1
u032576,1,2,5,31,2,3,0,2
u032577,29,2,3,14,4,2,2,2
u032578,47,2,5,22,2,2,2,2
u032579,34,1,2,20,4,3,0,1
u032580,23,2,3,2,0,2,4,2
u032581,36,1,2,0,0,3,1,2
u032582,23,2,5,1,2,2,2,2
u032583,44,1,3,29,6,2,2,2
u032584,66,2,5,31,1,2,4,1
u032585,23,2,5,7,1,2,2,2
u032586,59,1,2,3,1,3,4,1
u032587,23,2,5,26,2,3,1,2
u032588,16,1,3,12,4,2,2,1
u032589,49,2,5,9,6,2,4,2
u032590,20,2,3,1,1,3,0,2
u032591,14,2,5,30,2,3,0,2
u032592,16,1,3,22,2,2,4,2
u032593,21,2,5,0,0,1,0,2
u032594,16,2,5,11,2,2,1,2
u032595,47,1,5,7,4,2,4,1
u032596,66,1,5,11,1,2,1,1
u032597,52,2,3,26,1,3,1,1
u032598,23,2,5,31,2,2,2,2
u032599,66,2,5,12,4,2,1,2
u032600,17,2,5,5,1,3,0,2
u032601,6,1,2,0,0,3,0,2
u032602,1,1,3,30,2,3,0,2
u032603,42,2,5,2,0,2,1,1
u032604,66,1,5,21,6,2,2,2
u032605,42,2,5,0,0,2,0,1
u032606,39,2,2,24,4,3,0,2
u032607,16,2,5,13,1,2,4,1
u032608,16,2,5,27,2,2,2,1
u032609,16,1,5,30,2,2,0,2
u032610,14,2,2,11,2,2,0,2
u032611,60,2,5,1,2,2,0,1
u032612,27,2,5,0,0,3,4,2
u032613,66,2,5,27,2,2,0,2
u032614,42,2,5,4,4,2,0,2
u032615,42,1,5,11,1,2,0,1
u032616,34,1,2,5,1,1,0,2
u032617,14,1,4,22,3,2,2,1
u032618,1,2,5,0,0,2,0,2
u032619,42,2,5,2,0,2,0,1
u032620,47,1,3,9,2,2,0,1
u032621,16,1,5,11,2,2,0,1
u032622,31,2,5,0,0,2,0,2
u032623,3,1,1,9,1,3,1,1
u032624,18,2,5,9,6,3,2,1
u032625,44,1,3,0,0,1,0,1
u032626,16,2,5,0,0,2,2,1
u032627,16,1,5,19,2,2,2,1
u032628,42,2,5,31,2,2,0,1
u032629,23,2,5,21,1,2,0,2
u032630,66,1,3,9,2,2,2,1
u032631,23,2,5,0,0,2,0,2
u032632,38,2,5,5,2,3,0,1
u032633,11,1,5,0,0,3,0,1
u032634,42,2,5,19,1,2,0,1
u032635,18,1,5,12,2,2,2,1
u032636,16,1,5,1,2,2,0,1
u032637,49,2,5,1,2,2,4,2
u032638,4,2,5,0,0,2,0,1
u032639,23,2,5,0,0,2,4,1
u032640,34,2,1,31,3,3,0,1
u032641,42,2,5,21,1,2,0,2
u032642,18,1,6,16,2,2,4,2
u032643,23,2,5,31,5,2,2,1
u032644,23,1,5,12,2,2,0,1
u032645,42,1,5,22,2,2,0,1
u032646,56,2,3,12,4,3,0,1
u032647,16,1,3,22,2,2,1,1
u032648,29,2,5,12,4,3,0,2
u032649,1,1,5,30,1,2,0,1
u032650,59,2,5,9,1,3,0,1
u032651,38,2,4,21,6,1,1,2
u032652,16,1,5,26,2,2,4,1
u032653,16,1,3,30,2,2,0,2
u032654,18,1,5,16,6,2,1,2
u032655,64,2,1,27,4,1,1,1
u032656,42,1,3,20,2,2,1,1
u032657,25,2,2,19,6,3,1,1
u032658,42,2,5,1,2,2,0,1
u032659,23,2,5,17,4,2,4,2
u032660,16,1,5,29,1,2,2,1
u032661,66,2,5,26,2,2,2,2
u032662,16,2,5,5,1,2,4,2
u032663,16,2,5,30,2,2,2,1
u032664,52,1,2,14,4,1,1,1
u032665,18,2,5,0,0,3,0,2
u032666,42,2,5,10,5,2,0,1
u032667,42,2,5,16,2,2,0,1
u032668,18,2,4,21,6,3,2,2
u032669,42,1,5,31,2,2,0,1
u032670,26,2,5,0,0,3,1,1
u032671,6,2,5,30,2,3,0,1
u032672,16,1,3,21,2,2,2,2
u032673,66,1,5,22,2,2,0,1
u032674,42,1,3,1,2,2,1,2
u032675,18,1,3,0,0,3,1,2
u032676,1,2,6,1,2,3,0,2
u032677,66,2,5,22,2,2,0,2
u032678,14,1,3,20,2,2,1,1
u032679,50,2,4,13,3,3,1,2
u032680,61,1,6,15,5,3,0,1
u032681,1,2,5,4,4,2,0,1
u032682,9,2,5,26,0,3,0,2
u032683,42,2,5,12,4,2,4,2
u032684,66,2,5,9,2,2,2,1
u032685,42,1,5,14,4,2,0,1
u032686,23,2,5,28,3,2,4,2
u032687,16,1,3,1,2,2,0,1
u032688,64,1,2,21,2,1,0,2
u032689,66,2,5,9,6,2,2,2
u032690,20,2,2,0,0,3,0,2
u032691,29,2,6,12,1,3,4,2
u032692,16,2,5,21,2,2,2,2
u032693,16,2,5,1,2,2,0,2
u032694,16,2,3,5,1,2,2,2
u032695,52,2,5,16,2,3,0,1
u032696,9,2,2,1,3,3,0,2
u032697,38,1,4,1,1,1,4,1
u032698,16,1,5,14,4,2,4,1
u032699,16,2,5,19,1,2,2,1
u032700,16,2,5,4,4,2,4,1
u032701,25,2,3,12,1,3,1,1
u032702,48,1,6,0,0,2,1,2
u032703,23,1,3,12,4,2,4,2
u032704,17,2,5,0,0,3,1,1
u032705,42,2,5,20,2,2,4,2
u032706,18,2,5,19,6,2,3,1
u032707,23,2,5,27,6,2,2,1
u032708,44,2,5,20,1,2,0,1
u032709,34,1,3,0,0,2,1,1
u032710,16,1,3,1,2,2,2,1
u032711,16,2,5,30,6,2,2,2
u032712,11,2,5,12,2,3,0,1
u032713,16,1,3,5,4,2,4,2
u032714,1,1,5,2,0,1,1,2
u032715,66,2,5,12,1,2,0,2
u032716,66,1,3,11,1,2,2,1
u032717,1,1,5,22,3,2,1,1
u032718,66,1,5,21,6,2,2,1
u032719,59,2,5,9,6,3,0,2
u032720,47,2,3,7,4,2,1,1
u032721,23,1,3,9,2,2,4,2
u032722,27,1,5,31,2,1,1,2
u032723,35,2,5,26,3,3,0,1
u032724,16,2,5,22,2,2,2,2
u032725,42,1,5,19,6,2,2,1
u032726,35,1,2,28,6,1,1,2
u032727,23,2,3,16,6,2,4,2
u032728,16,1,2,11,1,2,1,2
u032729,66,1,5,10,5,2,0,1
u032730,4,2,5,5,1,3,0,1
u032731,16,2,5,16,6,2,2,1
u032732,66,1,5,9,1,2,0,2
u032733,56,1,3,22,2,3,4,1
u032734,52,2,4,15,5,3,0,1
u032735,18,1,3,22,1,2,4,2
u032736,23,1,5,31,1,2,0,1
u032737,66,2,5,20,6,2,2,2
u032738,66,1,5,19,4,2,0,1
u032739,23,2,5,5,1,2,4,2
u032740,46,2,3,0,0,3,1,2
u032741,38,2,5,0,0,3,0,2
u032742,66,1,3,27,4,2,1,1
u032743,66,1,5,1,2,2,4,1
u032744,3,2,5,28,6,1,0,2
u032745,52,2,5,0,0,1,0,2
u032746,48,2,1,12,2,3,0,2
u032747,36,2,6,30,6,3,0,2
u032748,23,1,3,1,2,2,4,2
u032749,16,1,5,17,4,1,0,1
u032750,66,1,5,8,1,2,0,2
u032751,52,2,3,5,4,1,4,2
u032752,66,2,5,20,4,2,0,1
u032753,27,2,5,9,6,1,0,2
u032754,16,1,3,16,2,2,2,1
u032755,8,2,1,31,5,3,0,1
u032756,42,1,3,16,6,2,0,2
u032757,34,1,6,9,6,3,2,2
u032758,60,2,5,12,1,2,0,2
u032759,53,2,5,17,4,1,0,1
u032760,14,1,3,11,2,2,0,1
u032761,42,1,5,1,2,2,4,1
u032762,23,1,3,12,4,1,1,2
u032763,27,2,5,2,3,3,0,2
u032764,42,2,5,1,1,2,0,1
u032765,16,2,3,14,4,2,0,2
u032766,23,1,3,5,1,1,1,1
u032767,16,2,5,13,4,2,0,1
u032768,14,2,2,31,1,3,1,2
u032769,47,2,5,12,1,2,4,1
u032770,16,1,5,17,4,2,4,2
u032771,59,1,3,9,2,3,1,1
u032772,42,1,5,1,1,2,2,2
u032773,38,1,2,16,2,3,2,1
u032774,9,1,2,1,3,1,0,2
u032775,42,2,5,27,1,2,4,2
u032776,17,2,5,21,6,1,0,1
u032777,16,2,5,0,0,2,4,1
u032778,42,1,5,24,4,2,4,2
u032779,38,1,4,0,0,3,0,2
u032780,48,2,5,29,6,3,0,1
u032781,42,2,5,0,0,2,0,2
u032782,46,1,3,12,4,3,1,1
u032783,3,2,5,26,2,1,0,1
u032784,34,2,5,24,4,2,0,2
u032785,56,1,3,11,2,3,0,2
u032786,16,1,3,12,4,2,4,2
u032787,16,2,5,7,4,2,0,1
u032788,15,2,5,11,1,2,0,1
u032789,66,2,5,16,2,2,0,2
u032790,52,2,2,1,1,3,4,1
u032791,44,2,5,5,1,2,2,2
u032792,38,1,5,20,4,2,1,1
u032793,46,2,3,0,0,2,0,2
u032794,59,1,4,0,0,2,0,1
u032795,18,1,4,31,2,2,1,2
u032796,53,2,5,0,0,3,0,2
u032797,49,1,3,6,4,1,1,2
u032798,16,2,5,0,0,2,2,1
u032799,16,2,5,24,1,2,2,2
u032800,42,1,5,20,1,2,2,1
u032801,27,2,5,30,6,3,0,2
u032802,16,1,3,31,1,2,1,1
u032803,29,2,3,12,1,3,0,2
u032804,66,1,5,7,6,2,2,1
u032805,23,2,5,12,4,2,2,1
u032806,48,1,2,16,2,1,4,2
u032807,35,2,5,4,1,3,0,2
